手机上网整体满意度,网络覆盖与信号强度,手机上网速度,手机上网稳定性,居民小区,是否5G网络客户,高校,是否不限量套餐到达用户,其他，请注明.5,咪咕视频,阴阳师,手机QQ,手机上网速度慢,炉石传说,打游戏延时大,火山,显示有信号上不了网,今日头条,办公室,上网质差次数,梦幻西游,当月MOU,其他，请注明.2,客户星级标识,穿越火线,全部都卡顿,微信,全部游戏都卡顿,脱网次数,性别,套外流量费（元）,农村,搜狐视频,京东,微信质差次数,百度,套外流量（MB）,其他，请注明.1,抖音,商业街,拼多多,新浪微博,其他，请注明,和平精英,手机支付较慢,看视频卡顿,终端品牌,梦幻诛仙,部落冲突,腾讯视频,上网过程中网络时断时续或时快时慢,其他，请注明.3,地铁,打开网页或APP图片慢,快手,芒果TV,爱奇艺,龙之谷,高铁,全部网页或APP都慢,王者荣耀,淘宝,其他，请注明.4,下载速度慢,优酷,欢乐斗地主,网络信号差/没有信号,出现问题场所或应用总,网络卡速度慢延时大上不了网总,质差总,地点总
4,4,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
6,7,5,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,301,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,3
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,0,4
8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,6,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,467,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,467,0,6,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2
9,9,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,4,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7,7,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,0,4,0,0,0,0,9,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,129,0,4,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,7,8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,417,0,6,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4,7,1,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,7,0,0,0,0,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1
9,9,9,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
7,8,7,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,86,1,4,0,0,0,0,28,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,3
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,219,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1
3,4,3,4,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,843,0,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,6,0,4
7,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,325,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,8,8,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,3
8,7,6,7,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,435,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,7,4,0,3
6,8,7,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,126,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1
7,7,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,291,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,9,9,9,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,505,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,521,0,5,0,0,0,0,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,0,4
9,9,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,5,6,0,3
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,346,0,5,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,9,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
4,5,5,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,57,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
7,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1291,0,4,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4,4,4,2
5,7,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,388,0,4,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
8,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,62,0,4,0,0,0,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,0,1
8,8,7,7,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,321,0,5,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,13,8,0,3
7,8,7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,2
7,7,6,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,166,0,5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3
7,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,7,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,62,0,4,0,0,0,0,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1
9,9,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2311,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1062,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,0,3
9,9,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1293,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
9,8,8,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,855,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2
6,2,2,2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,621,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,7,8,0,3
4,4,4,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,130,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
5,5,5,5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,134,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,4,8,0,2
7,7,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0,2
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,5,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,479,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,6,1,3
6,6,6,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1052,0,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,5,5
9,9,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,8,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2
9,9,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,801,0,4,0,0,0,0,22,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,5,0,0,0,0,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,8,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,386,0,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,8,8,0,3
5,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,306,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,2
2,4,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,649,0,7,0,1,0,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,11,1
5,6,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,2
8,6,8,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
8,8,7,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,41,0,4,0,0,1,0,93,-1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,8,6,0,4
9,5,5,6,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,93,0,4,0,0,1,0,14,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,6,8,0,1
9,7,8,8,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,92,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,8,7,0,2
9,9,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
9,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,4,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
9,9,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,5,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,8,9,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,0,834,0,5,0,0,0,0,21,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,9,4,4,3
9,9,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,616,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
7,7,7,7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,828,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,5,9,0,2
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,7,8,7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,204,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,2
7,7,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,4,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
9,9,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,4,0,0,0,0,0,-1,30,0,0,0,0,0,127.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
