语音通话整体满意度,网络覆盖与信号强度,语音通话清晰度,语音通话稳定性,是否遇到过网络问题,居民小区,办公室,高校,商业街,地铁,农村,高铁,其他，请注明,手机没有信号,有信号无法拨通,通话过程中突然中断,通话中有杂音、听不清、断断续续,串线,通话过程中一方听不见,其他，请注明.1,脱网次数,mos质差次数,未接通掉话次数,是否投诉,4\5G用户,是否关怀用户,套外流量（MB）,是否4G网络客户（本地剔除物联网）,套外流量费（元）,外省语音占比,语音通话-时长（分钟）,省际漫游-时长（分钟）,终端品牌,当月ARPU,当月MOU,前3月ARPU,前3月MOU,外省流量占比,GPRS总流量（KB）,GPRS-国内漫游-流量（KB）,是否5G网络客户,客户星级标识,场所合计,出现问题合计,脱网次数、mos质差次数、未接通掉话次数合计
7,7,7,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,1,0,0,347,0,22,78,347,0,276,0,19021462,0,0,4,1,2,3
7,7,7,8,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,6,1,0,2,0,145.01,1,4.11,0,372,0,22,80.11,372,0,486,0,47005514,0,1,3,3,1,7
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,1,0,0,128,0,11,128,128,0,35,0,2311078,0,1,5,0,0,13
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,393,0,11,129,393,0,440,0,28819191,0,1,4,0,0,0
9,9,9,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,2,4,0,1,0,0,1,0,0,110,0,22,20,110,0,199,0,1297832,0,0,4,1,1,19
4,4,7,4,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,225,0,22,37.72,225,0,140,0,8398445,0,0,4,4,4,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,3878.66,1,114,0,371,0,22,228.8,371,0,517,0,59057606,0,1,5,0,0,6
5,7,5,5,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,21,6,2,0,2,0,37.68,1,27,0,566,0,22,89.3,566,0,192,0,30821579,0,1,5,1,4,29
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,6,0,1,0,0,1,0,0,456,0,22,160,456,0,557,0,33364375,0,0,5,0,0,30
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,116,0,14,95.5,116,0,158,0,31268180,0,1,4,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,1176,0,11,58,1176,0,1685,0,1834139,0,0,4,0,0,6
7,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,541,0,11,60.1,541,0,116,0,21295873,0,0,4,0,0,9
8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,120,0,116,0,22,140.34,116,0,219,0,7745245,0,1,4,0,0,6
7,5,5,3,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,8,24,2,0,1,0,27.41,1,8.12,0,1112,0,22,32.25,1112,0,1040,0,1701238,0,0,4,4,4,34
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,124.54,1,30,0,417,0,11,67.15,417,0,96,0,1069613,0,0,4,1,1,6
9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,153,0,11,10,153,0,62,0,952147,0,0,4,0,0,2
9,7,8,9,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,413,0,11,32.6,413,0,286,0,6768413,0,1,4,2,1,0
8,8,8,8,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13,1,0,0,1,0,0,1,0,0,146,0,22,65,146,0,188,0,3831469,0,0,4,2,2,14
9,9,9,9,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,258,0,22,60,258,0,185,0,10871619,0,1,4,2,2,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,52,0,11,49,52,0,53,0,371303,0,1,5,0,0,3
2,2,2,2,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,10,0,2,0,0,1,0,0,408,0,11,166.41,408,0,1019,0,64601825,0,1,5,4,2,13
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,11,8,318,0,496,0,0,0,0,3,0,0,0
0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,4,1,0,2,0,0,1,0,0,334,0,22,128,334,0,381,0,33864236,0,1,5,6,6,5
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,205,0,18,201,205,0,292,0,45506400,0,1,5,1,1,0
8,8,8,7,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,398,0,11,204,398,0,277,0,12487498,0,1,5,2,2,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,71,0,22,30,71,0,52,0,2515040,0,0,4,0,0,0
8,8,8,8,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,189,0,14,14.92,189,0,127,0,10042427,0,1,3,2,1,6
7,7,7,7,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,7,0,0,2,0,0,1,0,0,266,0,11,58,266,0,407,0,4514782,0,1,4,1,4,7
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,149,0,11,107.2,149,0,224,0,1320066,0,0,4,0,0,6
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,598,0,11,120,598,0,526,0,37784606,0,0,5,0,0,8
8,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,182,0,14,112,182,0,281,0,37631676,0,1,5,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,0,283,0,11,148,283,0,511,0,3316684,0,0,5,0,0,8
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,1,20,0,1305,0,22,83.1,1305,0,1947,0,29411248,0,0,4,0,0,7
9,9,9,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,237,0,22,168.6,237,0,226,0,45991195,0,0,6,1,1,2
8,8,8,8,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,1,0,0,867,0,22,60,867,0,523,0,12487795,0,0,4,2,2,3
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,190,0,22,58,190,0,161,0,3309330,0,0,4,0,0,1
8,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,244,0,20,10.3,244,0,286,0,2073710,0,0,4,0,0,0
8,8,9,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,4,0,2,0,0,1,0,0,1452,0,11,123,1452,0,1854,0,56699840,0,1,5,1,1,14
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,249,0,22,45.1,249,0,233,0,4859280,0,0,3,0,0,3
6,5,6,6,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,1,0,0,385,0,22,88.4,385,0,415,0,9181332,0,0,4,2,2,4
9,7,9,7,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,569,0,22,82.44,569,0,440,0,4723992,0,1,4,4,3,0
6,7,6,6,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,20,0,0,2,0,0,1,0,0,1233,0,22,298,1233,0,1033,0,25820053,0,1,6,2,5,20
9,9,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,122,0,11,28,122,0,138,0,46129,0,0,4,1,1,4
7,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,344,0,11,107.9,344,0,263,0,3801549,0,0,4,1,2,0
7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,1,0,0,1480,0,11,82.9,1480,0,1489,0,18525655,0,0,4,0,0,22
9,9,9,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,521,0,11,69,521,0,351,0,14333676,0,0,4,1,1,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,154,0,22,90,154,0,236,0,10127004,0,1,4,0,0,1
7,4,6,5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,15,6,0,0,2,0,0,1,10,0,190,0,22,28,190,0,301,0,18369080,0,1,4,3,1,21
3,5,5,4,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,177,0,14,60,177,0,95,0,19046527,0,0,4,3,2,2
6,6,7,9,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,3,1,0,1,0,0,1,0,0,255,0,22,64.65,255,0,187,0,20233192,0,0,4,3,3,4
9,4,9,8,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,22,2,5,1,1,0,0,1,0,0,296,0,22,220,296,0,412,0,45702430,0,0,5,4,5,29
9,8,8,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,167,0,11,80,167,0,292,0,5987531,0,0,4,1,1,4
9,9,8,8,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,254,0,14,21,254,0,353,0,1388296,0,0,3,3,2,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,314,0,11,43.57,314,0,628,0,8590583,0,1,4,0,0,0
8,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,214,0,11,76.3,214,0,256,0,4463633,0,0,4,0,0,0
8,7,8,8,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,27,5,0,1,0,0,1,0,0,1788,0,22,8,1788,0,2190,0,2308811,0,0,4,1,3,32
6,6,7,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,10,28,10,0,2,0,0,1,0,0,2035,0,22,150,2035,0,1615,0,34391049,0,1,5,3,4,48
4,4,4,4,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,4,0,0,2,1,0,1,0,0,306,0,14,21,306,0,782,0,59121294,0,1,3,6,2,4
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,0,1,0,0,432,0,22,178.2,432,0,338,0,4619743,0,0,5,0,0,9
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1048,0,22,49.1,1048,0,912,0,19221097,0,0,4,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,119,0,22,58.2,119,0,159,0,2885972,0,0,4,0,0,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,298,0,22,124,298,0,299,0,31784458,0,0,5,0,0,7
5,5,8,4,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,6,1,0,2,0,0,1,0,0,299,0,22,100,299,0,213,0,34702864,0,1,4,5,5,7
7,6,7,8,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,8,0,22,21,8,0,138,0,49016255,0,1,3,4,4,0
5,5,5,5,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,155,0,11,60,155,0,248,0,6168826,0,0,4,3,3,1
6,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,513,0,22,81,513,0,454,0,12158197,0,0,4,1,2,2
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,231,0,11,264.6,231,0,286,0,63120137,0,1,7,0,0,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,201,0,17,56.23,201,0,231,0,30979233,0,1,4,0,0,0
9,6,9,7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,2,0,1,0,0,1,0,0,229,0,22,167.99,229,0,297,0,32085629,0,0,5,3,1,9
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,0,1,0,0,517,0,22,125,517,0,898,0,12112758,0,0,5,0,0,14
9,8,8,9,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,13,2,0,0,2,0,0,1,0,0,202,0,22,67.1,202,9,220,0,6759793,0,1,4,2,2,15
9,9,9,9,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,4,2,0,2,0,0,1,0,0,226,0,22,161,226,0,632,0,59189114,0,1,5,3,3,6
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,662,0,22,125,662,0,1179,0,21993325,0,1,5,0,0,3
9,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1498,0,11,110,1498,0,1416,0,10164768,0,1,4,0,0,3
9,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,823,0,11,70,823,0,386,0,8709249,0,1,4,0,0,1
9,9,9,9,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,265,0,18,21,265,0,464,0,5625865,0,1,4,4,4,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,410,0,14,14.41,410,0,323,0,13160585,0,1,4,0,0,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,1,1,0,1,8.99,0,248,0,14,18.99,248,0,171,0,5699301,0,0,4,0,0,41
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,98,0,11,6.2,98,0,322,0,429736,0,0,4,0,0,0
0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,31,3,2,0,2,0,0,1,0,0,374,0,14,117,374,0,360,0,47382012,0,1,5,4,4,36
9,7,8,6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,0,0,1,0,0,1,0,0,681,0,14,58,681,0,1085,0,18069201,0,0,4,2,2,9
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,6,3,0,1,0,121.06,1,31.16,0,363,0,11,67.76,363,0,229,0,4740001,0,0,4,1,1,24
9,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,621,0,14,150,621,0,500,0,19317958,0,1,5,0,0,0
9,7,9,9,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,1,0,2,0,0,1,0,0,216,0,11,9,216,0,189,0,6190540,0,1,4,2,1,14
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,209,0,22,55,209,0,270,0,13159434,0,0,4,0,0,0
7,5,6,6,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,3,0,0,1,0,0,1,0,0,198,0,22,58.09,198,0,179,0,10318426,0,0,4,5,4,3
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,14.35,1,2.9,0,1085,0,14,12,1085,0,928,0,1504409,0,0,4,0,0,9
7,5,6,5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,7,4,0,2,0,7607.34,1,66,0,263,0,22,204,263,0,165,0,51678421,0,1,5,2,3,11
6,6,9,6,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,326,0,17,124.27,326,0,242,0,31970550,0,0,5,1,3,0
9,9,8,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,369,0,11,130,369,0,204,0,18304905,0,0,5,1,1,0
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,6,1,0,1,0,0,1,0,0,703,0,11,95,703,0,928,0,12776354,0,0,4,1,1,20
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,117,0,11,49,117,0,161,0,7648131,0,0,3,0,0,7
0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,16,3,4,0,1,0,0,1,0,0,1313,0,22,90.09,1313,0,770,0,16739020,0,0,3,4,4,23
7,7,6,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,379,0,22,8,379,0,975,0,12315712,0,0,3,1,2,0
7,6,7,7,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,3,3,0,2,0,0,1,0,0,1169,0,11,76,1169,0,574,0,4626573,0,1,4,3,3,6
9,9,9,9,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,5,0,0,2,0,0,1,0,0,330,0,22,90,330,0,312,0,10989534,0,1,5,1,1,18
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,2,0,1,0,0,1,0,0,241,0,11,20.5,241,0,142,0,15349819,0,0,4,0,0,21
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,1,0,0,761,0,11,180,761,0,486,0,17156743,0,0,4,0,0,13
9,9,9,9,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,626,0,11,288,626,0,799,0,68284418,0,1,7,4,3,0
8,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,221,0,11,110.2,221,0,222,0,27505833,0,0,3,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,1,0,0,1,0,0,484,0,22,61.54,484,0,555,0,33440958,0,0,5,0,0,16
5,4,4,7,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,14,3,1,0,1,0,0,1,0,0,180,0,11,88.6,180,0,204,0,14279578,0,0,4,3,3,18
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,17,0,1,0,0,1,0,0,979,0,11,226,979,0,1069,0,71924494,0,0,6,0,0,34
8,8,8,8,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,12,18,0,2,0,0,1,0,0,2939,0,22,150,2939,0,1629,0,25666171,0,1,5,3,2,30
8,9,9,9,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,1,0,1,0,0,1,0,0,244,0,11,70,244,0,311,0,23106084,0,0,4,2,2,16
9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,127,0,11,110,127,0,244,0,9467506,0,1,5,0,0,0
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,8,3,0,0,1,0,0,1,0,0,605,0,22,235,605,0,413,0,15566458,0,0,6,3,2,11
9,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,1,0,0,832,0,14,123,832,0,803,0,43163610,0,0,5,0,0,7
9,9,9,9,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,10,0,1,1,0,0,1,0,0,658,0,22,49,658,0,529,0,4306003,0,0,4,3,4,10
9,8,9,9,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,0,0,1,0,0,1,0,0,728,0,17,8,728,0,1876,0,329071,0,0,4,2,2,8
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,309,0,18,43,309,0,338,0,118241,0,0,4,0,0,7
8,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,2,0,0,1,0,0,1939,0,22,103.19,1939,0,1207,0,8672836,0,1,5,0,0,33
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,221,0,11,19,221,0,218,0,6380680,0,0,4,0,0,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,331.02,1,10,0,467,0,11,109,467,0,695,0,24944034,0,0,4,0,0,7
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,169,0,11,80,169,0,219,0,6776690,0,1,4,0,0,0
9,8,8,8,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,394,0,11,25,394,0,367,0,4679973,0,1,4,1,4,0
8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,291,0,11,85,291,0,239,0,12443898,0,0,4,0,0,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1088,0,22,21,1088,0,985,0,27552644,0,0,4,0,0,5
8,7,8,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,13,7,0,0,2,1,0,1,0,0,161,0,22,89,161,0,150,0,3414379,0,1,4,2,2,20
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,1,0,2,0,0,1,0,0,881,0,11,120.1,881,0,1174,0,12005535,0,1,5,0,0,22
8,8,8,9,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,0,1,0,0,1,0,0,188,0,22,39.4,188,0,170,0,2104525,0,0,4,3,2,5
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,8,0,1,0,0,1,0,0,343,0,22,74.1,343,0,864,0,13468477,0,0,4,0,0,35
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,2,0,0,1,0,0,387,0,0,89,387,0,122,0,5354901,0,1,4,0,0,18
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,491,0,11,44.84,491,0,198,0,6774932,0,0,4,0,0,5
7,7,7,5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,7,0,0,1,0,41.92,1,10,0,375,0,22,59,375,0,597,0,5671230,0,0,4,1,3,7
9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,2,0,0,1,0,0,1433,0,11,128,1433,0,507,0,27955711,0,1,5,0,0,16
9,9,9,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,954,0,11,38,954,0,820,0,20052670,0,0,4,1,1,13
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,895,0,11,140.6,895,0,544,0,10829115,0,1,4,0,0,1
7,7,8,6,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,4,0,1,2,0,0,1,0,0,271,0,8,62.9,271,0,205,0,7325007,0,1,4,5,4,4
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,2,0,0,1,0,0,331,0,11,128,331,0,241,0,37601869,0,1,5,0,0,14
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,0,0,1,2.9,0,512,0,22,10.9,512,0,522,0,5433363,0,0,3,0,0,14
9,7,9,8,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,375,0,22,98,375,0,158,0,15527951,0,0,5,4,2,2
7,5,4,4,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,8,3,2,0,2,0,0,1,0,0,165,0,22,165,165,100,83,0,6584231,0,1,4,2,4,13
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,66,0,11,20,66,0,128,0,12305223,0,0,4,0,0,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,335,0,11,38,335,0,366,0,13094295,0,0,4,0,0,3
9,8,8,8,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,13,1,0,0,1,0,0,1,0,0,545,0,18,24.84,545,0,381,0,2711299,0,0,4,1,4,14
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,1,0,0,1016,0,11,228,1016,0,899,0,7867028,0,0,6,0,0,19
7,7,7,7,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,0,0,1,0,0,593,0,22,180,593,0,798,0,13308729,0,0,6,4,2,5
9,9,9,9,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,71,0,17,49,71,0,83,0,42355281,0,0,4,2,2,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,624,0,22,110,624,0,788,0,21647748,0,1,5,0,0,3
8,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,1,0,0,171,0,11,58.7,171,0,154,0,1122631,0,0,4,0,0,13
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,180,0,11,98,180,0,236,0,4532532,0,1,5,0,0,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,318,0,17,46,318,0,417,0,664509,0,1,3,0,0,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,1,0,0,1404,0,18,63.15,1404,0,1026,0,8144717,0,0,4,0,0,17
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,654,0,22,100,654,0,443,0,20197327,0,1,4,0,0,2
